"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","TYPE_OF_CARRIER","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2020066542","03","99","300 PATTISON AVENUE","","PHILADELPHIA","PA","19148","V & S TRUCKING","2158560280","032900","","","","","N","","","","","","N","","","","","","","","1","02309615","04"
"2020085691","03","99","7116 ALLEGIANCE LANE","","INDANOPOLIS","IN","46529","GOLD STAR TRANS INC","3177485837","080000","","","","","N","","","","","","N","","","","","","","","2","02144910","06"
"2020010496","05","1","485 MASON DIXON RD","","GREENCASTLE","PA","17225","HOFFMAN TRANSPORT INC","7175977117","068000","","","","","N","","","","","","N","","","","","","","","1","00139857","08"
"2020072095","99","99","10 REANEY STREET","","CHESTER","PA","19013","FLOORS AND FIREPROOFING INC","6107661478","017950","","","","","N","","","","","","N","","","","","","","","1","00443769","99"
"2020052241","05","99","23432 61ST AVE S APT V301","","KENT","WA","98032","NICOLAE BAIRACTARI","2064555746","080000","","","","","N","","","","","","N","","","","","","","","1","02919698","08"
"2020076361","99","99","3377 US 224 E","","WILLARD","OH","44890","DUTCH MAID INC","4199350136","080000","","","","","N","","","","","","N","","","","","","","","1","00161246","08"
"2020036261","99","99","999","","99","PA","99999","RYDER TRUCK RENTAL LT","9999999999","026000","","","","","N","","","","","","N","","","","","","","","2","","99"
"2020052622","05","3","3854 HUDSON CROSSROADS","","GREENVILLE","NC","27858","TRIPLE E TRUCKING INC","4347555076","080000","","","","","N","","","","","","N","","","","","","","","2","00854529","08"
"2020050194","05","1","6343 W. WAVELAND AVE","","CHICAGO","IL","60634","2HLOGISTICS","6166174702","000000","","","","","N","","","","","","N","","","","","","","","1","03297599","06"
"2020100310","04","4","377 PARK RD","","FLEETWOOD","PA","19522","DD HAULINGS","4842139486","080000","","","","","N","","","","","","N","","A-8922688","","","","","","2","03331301","04"
"2020091162","02","4","150 GRINGS HILL RD","","SINKING SPRING","PA","19608","CONSTRUCTION MASTER SERVICES","6107771061","033000","","","","","N","","","","","","N","","","","","","","","1","02433676","03"
"2020027443","05","0","225 LINCOLN HIGHWAY","","FAIRLESS HILLS","PA","19030","NEW HARVEST TRANSPORTATION","9176111954","080000","","","","","N","","","","","","N","","","","","","","","1","01507136","08"
"2020062740","","99","4000 CLINE AVE","","EAST CHICAGO","IN","46312","PENSKE","5708471427","","","","","","N","","","","","","N","","","","","","","","2","00051938","99"
"2020073677","02","1","1142 BROAD STREET","","NEWARK","NJ","07071","PENSKE TRUCKING","8449063404","075000","","","","","N","","","","","","N","","","","","","","","1","00032757","08"
"2020072325","99","99","1902 WEST ST","","MUNHALL","PA","15120","MUNHALL PREHOSPITAL SERVICES","9999999999","014001","","","","","N","","","","","","N","","","","","","","","2","","99"
"2020074557","05","1","1294 MAXWELL AVE","","EVANSVILLE","IN","47711","CENTRAL TRANSPORT LLC","5864671900","080000","3","","","","Y","1","","","","","N","","","","","","","","1","00661173","08"
"2020102763","03","1","7306 N BAKER  RD","","FREMONT","IN","46737","FEDEX","8004633339","080000","","","","","N","","","","","","N","","","","","","","","2","00239039","08"
"2020026516","03","3","606 MCCORMICK AVE","","CONNELLSVILLE","PA","15425-2733","STONE AND COMPANY INC","7248361400","073280","","","","","N","","","","","","N","","A-00115059","","","","","","1","00896842","04"
"2020034393","05","3","7135 CENTENNIAL PL","","NASHVILLE","TN","37209","WESTERN EXPRESS","6157208275","080000","","","","","N","","","","","","N","","","","","","","","1","00511412","09"
"2020034393","05","1","3390 N OXFORD ST","","CLAREMONT","NC","28610","CARGO TRANSPORTERS","8284593282","080000","","","","","N","","","","","","N","","","","","","","","2","00257768","08"
"2020084561","06","1","PO BOX 10048","","FORT SMITH","AZ","72917","ABF FREIGHT SYSTEM INC","4055213036","060310","","","","","N","","","","","","N","","","","","","","","2","00082866","08"
"2020009254","03","99","2808 N 5TH ST","","ST. AUGUSTINE","FL","32084","POSTAL FLEET SERVICES INC","9048242007","033000","","","","","N","","","","","","","","","","","","","","1","01061289","08"
"2020065509","02","1","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE TRUCK LEASING","6103207103","033000","","","","","N","","","","","","N","","","","","","","","2","00300440","03"
"2021003792","99","1","15999 ROCKY HARBOR RD.","","LATHROP","CA","95330","GSK TRANSPORT INC.","6506301420","080000","","","","","N","","","","","","N","","","","","","","","1","01755724","06"
"2021003792","99","4","EQUIP 052-8072 17TH & ARSENAL","","HARRISBURG","PA","17120","PENNDOT","8147657720","080000","","","","","N","","","","","","N","","","","","","","","2","09999999","05"
"2020022242","08","1","3500 BOOTH AVE","","KASAS CITY","MO","64129","YRC FREIGHT","3306591178","038000","","","","","N","","","","","","N","","","","","","","","1","00071821","08"
"2020018516","99","1","199 COMMERCIAL PARK DR","","LOUDON","TN","37774","PURDY BROTHERS TRUCKING, LLC","8654584642","080000","","","","","N","","","","","","N","","","","","","","","2","00181677","06"
"2020000845","05","99","205 N EASTER #7","","HATFORD","SD","57033","WALDNER TRUCKING","6055287409","080000","","","","","N","","","","","","N","","","","","","","","1","00582196","08"
"2020080808","99","1","3500 INDUSTRIAL RD","","HARRISBURG","PA","17110","FORWARD AIR CORP","7175580158","","","","","","N","","","","","","N","","","","","","","","1","00728630","08"
"2020098564","03","1","1077 NORTH AVE SUITE 116","","ELIZABETH","NJ","07201","MEX & MAR TRANSPORT","5083261352","080000","","","","","N","","","","","","N","","","","","","","","2","03045100","08"
"2020036446","02","4","RT 283, PO BOX 67676","","HARRISBURG","PA","17106","PA TURNPIKE COMMISSION","7179399551","038000","","","","","N","","","","","","N","","","","","","","","2","","03"
"2020073663","03","1","925 WEST 175TH STREET","","HOMEWOOD","IL","60430","EAGLE EXPRESS LINES INC","7083338400","080000","","","","","N","","","","","","N","","","","","","","","1","00649914","08"
"2020073663","03","1","925 WEST 175TH STREET","","HOMEWOOD","IL","60430","EAGLE EXPRESS LINES INC","7083338400","080000","","","","","N","","","","","","N","","","","","","","","2","00649914","08"
"2020051552","03","4","107 PENNSYLVANIA AVE","","DUNLEVY","PA","15432","INTERSTATE NDT","4126997352","080000","","","","","N","","","","","","N","","","","","","","","1","02564129","04"
"2020092893","03","99","290 BILMAR DR FL 3RD","","PITTSBURGH","PA","15205","EUROVIA ATLANTIC COAST LLC","3122874224","026000","","","","","N","","","","","","N","","","","","","","","2","03201032","04"
"2020085532","05","0","603 KIT COWAN ROAD","","SOMERSET","KY","42501","CORE TRANS LLC","6066790000","080000","","","","","N","","","","","","N","","","","","","","","1","01054001","06"
"2020034034","99","1","271 BUTTERNUT FLATS","","HONESDALE","PA","18431","SHREK, JASON MICHAEL","5707068705","065000","","","","","N","","","","","","N","","","","","","","","2","00537206","08"
"2020108524","01","1","11670 NW 105TH ST","","MIAMI","FL","33178","RYDER TRUCK RENTAL INC","8009479337","","","","","","N","","","","","","N","","","","","","","","1","02370225","05"
"2020113991","03","4","2290 BUTLER PIKE","","PLYMOUTH MEETING","PA","19462","DANELLA CONSTRUCTION","6108286200","080000","","","","","N","","","","","","N","","","","","","","","2","00110987","09"
"2020110136","05","1","615 JB HUNT CORPORATE DRIVE","","LOWELL","AR","72745","JB HUNT","4798200000","999999","","","","","N","","","","","","N","","","","","","","","1","00080806","08"
"2020085342","02","8","1230 ROOSEVELT AVE","","YORK","PA","17404","DURHAM SCHOOL SERVICES","7177715683","023500","","","","","N","","","","","","N","","0","","","","","","1","00000000","12"
"2020025452","02","4","910 BROOK AVE","","SECANE","PA","19018","JOHN M ROMANO","4844515378","019500","","","","","N","","","","","","N","","","","","","","","1","03220893","09"
"2020075942","03","1","337 SUSSEX AVE FL 2","","NEWARK","NJ","07107","ORVI EXPRESS LLC","9739017778","080000","","","","","N","","","","","","N","","","","","","","","2","01606394","08"
"2020018768","99","0","46 CROIS DE L'ORTIE","","SAINT-CONSTANT","QC","J5A2J1","TPINE LEASING CAPITAL","4169139602","080000","","","","","N","","","","","","U","","","","","","","","1","00026797","07"
"2020065186","05","1","4141B MARIE VICTORIN","","SAINT ROBERT","QC","J0G1S0","TRANSPORT VILMIK","4507822772","080000","","","","","N","","","","","","N","","","","","","","","1","02200785","08"
"2020102458","99","1","1000 FEDEX DR","","MOON TOWNSHIP","PA","15108","FEDEX","4122691000","060000","","","","","N","","","","","","N","","","","","","","","1","00265752","08"
"2020060929","05","2","APP 500   8801 RTE TRANSCANADI","","SAINT-LARUENT","QC","H4S1Z6","CONTRANS VRAC INC.","5143487909","080000","8","","","","Y","1","","","","","N","","","","","","","","2","00526958","08"
"2020107702","04","4","4179 WILLIAM FLINN HWY","","ALLISON PARK","PA","15101","DONALD BEYERL","4124865565","060000","","","","","N","","","","","","N","","","","","","","","2","00295676","04"
"2020097256","02","8","253 PATTERSON WALK","","EASTON","PA","18040","DONNA BRIGGS","4848947592","999999","","","","","N","","","","","","N","","NONE","","","","","","2","","12"
"2020045674","99","4","3645 BOARD RD","","YORK","PA","17405","SOUTHLAND INSULATORS OF PA DBA L","7177679082","014500","","","","","N","","","","","","U","","","","","","","","1","","99"
"2020045674","04","7","3730 SANDHURST DR","","YORK","PA","174067935","REPUBLIC SERVICES OF PENNSYLVANI","8002109675","073280","","","","","N","","","","","","N","","A-0000000","","","","","","2","00348394","09"
"2020071763","99","0","2 MAIN ST","PO BOX 315","SELLERSVILLE","PA","18960","SELLERSVILLLE FIRE CO","9999999999","042000","","","","","N","","","","","","N","","","","","","","","1","","98"
"2020069310","03","4","1462 N FRANKLIN ST","","CHAMBERSBURG","PA","17201","SCOTTS HAULING","7174147002","027500","","","","","N","","","","","","N","","","","","","","","1","01245948","04"
"2020074700","99","3","300 SCOTTDALE AVE","","300 SCOTTDALE AVE","PA","15683","PENN LINE SERVICE INC","8145904308","011142","","","","","N","","","","","","N","","","","","","","","2","00100141","03"
"2020050200","02","99","1234 MARKET STREET","14TH FLOOR","PHILADELPHIA","PA","19107","SOUOTHEASTERN TRANSPORTATION AUT","2155803846","","","","","","N","","","","","","","","","","","","","","2","00010206","13"
"2020104611","05","3","1227 GRANDVIEW AVE UNION NJ 07","","UNION","NJ","07083","HUMAR TRA  N  SPORTATION LLC","9179570019","080000","","","","","N","","","","","","N","","","","","","","","1","02977917","08"
"2020096414","03","7","400 S GREENWOOD AVENUE","","EASTON","PA","18045","CHRIN HAULING INC","6102588737","072000","","","","","N","","","","","","N","","","","","","","","2","01040333","04"
"2020020765","05","1","1294 MAXWELL AVE","","EVANSVILLE","IN","47711","CENTRAL TRANSPORT LLC","5869397000","080000","","","","","N","","","","","","N","","","","","","","","1","00661173","08"
"2020042532","02","1","505 PRINCE GEORGE DRIVE","","LANCASTER","PA","17601","LARSON LOGISTICS","7173142143","","","","","","N","","","","","","N","","","","","","","","2","00265752","02"
"2020060424","99","8","1515 STATE RD","","DUNCANNON","PA","17020","H E ROHRER","5705788596","999999","","","","","N","","","","","","N","","","","","","","","2","00010686","12"
"2020085388","05","1","349 DUBOIS ST","","DUBOIS","PA","15801","DILULLO TRANSPORT INC","8145034131","080000","","","","","N","","","","","","","","8911199","","","","","","2","01064795","08"
"2020021705","02","3","59 SHERIDAN STREET UNIT C","","DANBURY","CT","06810","S LINE TRANSPORTATION","2032122765","014000","","","","","N","","","","","","N","","","","","","","","2","02980750","06"
"2020069597","04","7","111 CONNER LANE","","ROSTRAVER","PA","15143","WESTMORELAND SANITATION LANDFILL","7249297694","006600","","","","","N","","","","","","N","","","","","","","","1","02572451","04"
"2020067518","02","6","6139 6TH AVE","","ALTOONA","PA","16602","ALTOONA AUTO INC","8142400966","012000","","","","","N","","","","","","N","","","","","","","","1","03335570","08"
"2020080527","99","99","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","","","","","","","1","","99"
"2020107415","02","1","304 COUNTRYWOOD DR","","HANOVER TWP","PA","18706","ANTONIO COSTANTINO LANDSCAPING","9999999999","010500","","","","","N","","","","","","N","","","","","","","","2","03392248","03"
"2020027463","02","0","3147 W 169TH PL","","HAMMOND","IN","46323","UNITED PARCEL SERVICE INC","4048283676","999999","","","","","N","","","","","","N","","","","","","","","2","00021800","08"
"2020027463","02","0","23599 FREEDOM LANE","","MATTAWAN","MI","49071","RALPH MOYLE INC","2696684531","999999","","","","","N","","","","","","N","","","","","","","","3","00115749","08"
"2020085329","03","1","702 SW 8TH STREET MS0965","","BENTONVILLE","AR","72716","WAL MART","5078946092","036000","","","","","N","","","","","","N","","","","","","","","1","00063585","06"
"2020109615","99","1","30-1150 EGLINTON AVE E","","MISSISSAUGA","ON","L4W2M6","DELTAURA CANADA INC","9056141416","029500","","","","","N","","","","","","N","","A-00750441","","","","","","1","02159151","08"
"2020084699","02","1","10 CHURCH ST","PO BOX 307","WHEATLAND","PA","16161","AIM NATIONALEASE","8003219038","025999","","","","","N","","","","","","N","","","","","","","","2","00877115","02"
"2020104055","06","99","101 S MAIN","","ARCHBALD","PA","18403","NORTHEAST OUTDOOR SERVICES","5709033166","100000","","","","","N","","","","","","U","","","","","","","","1","03392374","06"
"2021004940","03","6","508 W FARMINGTON RD","","VA BEACH","VA","23454","BG TRUCKING LLC","7576217288","080000","","","","","N","","","","","","N","","","","","","","","1","03076198","08"
"2020005755","03","1","400 MULBERRY ST","","YORK","PA","17403","S&H EXPRESS","7178485015","080000","","","","","N","","","","","","N","","A-0011802","","","","","","1","00318756","08"
"2020005755","03","1","622 CHROME ROAD","","OXFORD","PA","19363","IRON LINX TRANSPORTATION","6107654141","080000","","","","","N","","","","","","N","","A-8915480","","","","","","2","02090297","09"
"2020075197","99","8","1234 MARKET ST","","PHILA","PA","99999","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","","2","","13"
"2020079654","02","3","271 NORTH SHERMAN ST","","WILKES BARRE","PA","18702","FALZONES TOWING SERVICE INC","5708232100","026000","","","","","","","","","","","","","","","","","","","1","00457689","03"
"2020019243","04","1","P O BOX 300","","NOTTINGHAM","PA","19362-0300","HERR FOODS INC","4104592905","048000","","","","","N","","","","","","N","","","","","","","","2","00226510","08"
"2020059949","99","1","13 JENSEN DR","","SOMERSET","NJ","08873","ROADTEX","9999999999","065400","","","","","N","","","","","","U","","","","","","","","1","","08"
"2020041420","05","1","5467 E KAVILAND AVE","","FRESNO","CA","93727","DHILLON BROTHERS INC","5592317448","080000","","","","","N","","","","","","N","","","","","","","","1","02994857","08"
"2020041420","05","1","PO BOX 34","","LAKE PARK","MN","56554","R&R TRANSPORTATION INC","8158861003","080000","","","","","N","","","","","","N","","","","","","","","2","00305573","08"
"2020103813","05","1","14507 FRONTIER RD","","OMAHA","NE","68138","WERNER ENTERPRISES INC","8443113906","080000","","","","","N","","","","","","N","","","","","","","","2","00053467","08"
"2020023068","03","7","31109 RT 35 N","","MCALISTERVILLE","PA","17049","COCOLAMUS CREEK DISPOSAL","7174362381","073280","","","","","N","","","","","","N","","","","","","","","1","02103033","04"
"2020084450","05","3","11939 KNOX DALE RD","","BROOKEVILLE","PA","15825","COREY R DAVIE TRUCKING","8149520912","","","","","","N","","","","","","N","","","","","","","","3","00958695","08"
"2020058554","06","1","116 HGHLAND AVE","","OAK RIDGE","TN","37380","L&T TRUCKING","8655914543","080000","","","","","N","","","","","","N","","","","","","","","1","01739423","08"
"2020111497","05","1","1853 HIGHWAY 315","","PITTSTON","PA","18640","BANK CAPITAL SERVICES LLC","7249813600","080000","","","","","N","","","","","","N","","","","","","","","2","00098069","08"
"2020015723","04","4","470 HILLSIDE DR","","HILLSIDE","NJ","07205","LOGITECH","9086867595","080000","","","","","N","","","","","","N","","","","","","","","1","02824028","04"
"2020054956","03","1","103 CARAMIST CIRCLE","","SINKING SPRING","PA","19608","MAURO POUERIE MERCEDES","4845296762","080000","","","","","N","","","","","","N","","","","","","","","1","03170310","08"
"2020075133","99","99","99","","LANSDLAE","PA","99999","DURHAM & DURHAM DISTRIBITION","9999999999","014000","","","","","N","","","","","","N","","","","","","","","2","","99"
"2020014729","99","99","10990 ROE AVE","","OVERLAND PARK","KS","66211","YRC INC","7172497000","999999","","","","","N","","","","","","N","","","","","","","","1","00197405","08"
"2020080027","05","1","13410 SUTTON PARK DR SOUTH","","JACKSONVILLE","FL","32224-0000","LANDSTAR RANGER INC","7045743928","019000","","","","","N","","","","","","N","","","","","","","","1","02212928","08"
"2020089127","05","1","P.O. BOX 418","","BENSENVILLIE","IL","60106","RULIS TRUCKING","6303300513","080000","","","","","N","","","","","","N","","","","","","","","2","01027755","06"
"2020109907","03","1","3566 EMERY LLC","","COLUMBUS","OH","43219","ABIDE LOGISTICS","6148062100","080000","","","","","N","","","","","","N","","","","","","","","1","03143986","08"
"2020109907","03","1","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE LOGISTICS LLC","7175401413","080000","","","","","N","","","","","","N","","","","","","","","2","00268015","08"
"2020109136","05","0","7135 CENTENNIAL PL # NASHVILLE","","NASHVILLE","TN","37209","WESTERN EXPRESS","2677854873","080000","","","","","N","","","","","","N","","","","","","","","1","00511412","08"
"2020069897","03","0","200 BRADDOCK AVE","","TURTLE CREEK","PA","15145","HOLTEC MANUFACTURING","4128233773","","","","","","N","","","","","","N","","","","","","","","1","00595319","04"
"2020070856","05","3","727 ARONA RD","","NEW STANTON","PA","15672","ROCKY MOUNTAIN GARAGE INC","7249259675","080000","","","","","N","","","","","","N","","","","","","","","1","01600660","08"
"2020100796","05","1","6801 MELTON RD","","GARY","IN","46403","NOVI TRUCKING INC","6108514311","080000","","","","","N","","","","","","N","","","","","","","","2","03280616","08"
"2020106056","02","99","3162 UNIONVILLE PIKE","","HATFIELD","PA","19440","ESTABLISHED TRAFFIC CONTROL","2159978801","","","","","","N","","","","","","N","","","","","","","","2","01450228","09"
"2020094000","03","6","92 S DIETZ MILL RD","","TELFORD","PA","18969","MATCAR AUTO TRANSPORT LLC","2156883126","","","","","","N","","","","","","N","","","","","","","","2","01352833","98"
"2020003464","99","1","4120 SUMMERGLENN DRIVE","","GREENSBORO","NC","27406","BOSS HOGG LOGISTICS","3369977700","999999","","","","","N","","","","","","N","","9999999999","","","","","","1","99999999","05"
"2020054108","02","1","625 DIVISION STREET NORTH","","RICE","MN","56367","PERFORMANCE TRANSPORTATION","8003288514","065000","","","","","N","","","","","","N","","","","","","","","1","00270150","08"
"2020066862","04","7","2650 AUDUBON RD","","AUDUBON","PA","19403","SOLID WASTE SERVICES INC","6102727100","073280","","","","","N","","","","","","N","","","","","","","","1","00045474","99"
"2020105737","02","1","5 STAUFFER INDUSTRIAL PARK","","TAYLOR","PA","18517","UNITED PARCEL SERVICE","8007429587","","","","","","N","","","","","","N","","00068395","","","","","","1","77462698","03"
"2020087193","01","1","14002 EAST 21ST","SUITE 1500","TULSA","OK","74134","EAN HOLDINGS","9184016000","025950","","","","","N","","","","","","N","","","","","","","","2","01704957","05"
"2020017622","03","99","120 KLINE ROAD","","BETHEL","PA","19507","I-78 TRUCK CENTER LLC","7179335655","","","","","","N","","","","","","N","","","","","","","","2","00682054","04"
"2020048472","03","2","100 N CONAHAN DRIVE","","HAZLETON","PA","18201","DEANGELO BROTHERS LLC","5704591114","042000","","","","","N","","","","","","N","","","","","","","","1","00473708","04"
"2020074173","03","2","632 HUNT VALLEY CIRCLE","","NEW KENSINGTON","PA","15068","SWANK CONCTRUCTION COMPANY LLC","7243356000","030000","","","","","N","","","","","","U","","","","","","","","1","02145870","04"
"2020044056","02","0","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","13"
"2020057203","99","2","2001 N CLINE AVE","","GRIFFITH","IN","46319","BULKMATIC TRANSPORT CO IN","8005358505","","","","","","N","","","","","","N","","","","","","","","2","00076065","09"
"2020058036","03","4","186 STONEY HOLLOW","","ROCKWOOD","PA","15557","STOYSTOWN EXCAVATING","8144434831","080000","","","","","N","","","","","","N","","","","","","","","1","02155483","04"
"2020066222","03","4","PO BOX 169","","ZIEGLERVILLE","PA","19492","SACKS AND SONS","6102877393","","","","","","N","","","","","","N","","","","","","","","1","00902702","04"
"2020100928","05","0","102 CHESTER ST","","LANCASTER","PA","17602","CDL ED TRAINING INC","7178060640","080000","","","","","N","","","","","","N","","","","","","","","2","03016289","07"
"2020107907","05","1","4255 WESTBROOK CR UNIT 225B","","AURORA IL","IL","60504","MUZOM TRANSPORTATION INC","4075744800","030000","","","","","N","","","","","","N","","","","","","","","3","02456325","09"
"2020031992","02","0","9317 OLD RACETRACK RD.","","DELMAR","DE","19940","CRYSTAL STEEL FABRICATORS INC.","3028460613","013500","","","","","N","","","","","","N","","","","","","","","1","00753887","00"
"2020073637","99","1","1021 N WOOD DALE RD","","WOOD DALE","IL","60191","WORLD WAY FREIGHT TRANSPORT","6309484547","","","","","","N","","","","","","N","","","","","","","","1","01828053","08"
"2020073637","99","1","4035 22 ST","","LONG ISLAND CITY","NY","11101","MOVING 101 LLC","3472310095","","","","","","N","","","","","","N","","","","","","","","2","02128419","08"
"2020051187","05","99","549 SCHAEFFER RD","","LEBANON","PA","17042","WEN CREST FARMS LLC","7179493215","080000","","","","","N","","","","","","N","","","","","","","","1","02411859","08"
"2020038599","05","3","1004 EMPSON ROAD","","ULYSSES","PA","16948","REV HOOPES TRUCKING LLC","8148485053","080000","","","","","N","","","","","","N","","8916112","","","","","","1","02436538","08"
"2020100577","99","7","4361 OREGON PIKE","","EPHRATA","PA","17522","GOODS DISPOSAL SERVICE","0000000000","000000","","","","","N","","","","","","N","","A-00000000","","","","","","1","99999999","09"
"2020110127","02","1","343 SARATOGA DR","P O BOX 1028","UNIONTOWN","PA","15401","SAHIN SERVICES INC","7248801248","012300","","","","","N","","","","","","N","","","","","","","","2","","03"
"2020083996","05","3","4401 W. 62ND ST.","","INDIANAPOLIS","IN","46268-0000","D M BOWEN INC.","3048865052","080000","","","","","N","","","","","","N","","","","","","","","2","00135530","08"
"2020083515","05","99","6147 TECHNOLOGY AVE","","KALAMAZOO","MI","49009","B & B TRUCKING","2595444361","080000","","","","","N","","","","","","N","","","","","","","","2","00112044","08"
"2020071954","02","8","1395 SARVER RD","","FREEPORT","PA","16229","VALLEY LINES","7242959150","000000","","","","","N","","","","","","","","","","","","","","1","","12"
"2020109655","02","1","454 S MAIN STREET","","WILKES-BARRE","PA","18702","PETROLEUM SERVICE CO.","5708221151","033000","","","","","N","","","","","","N","","A122291","","","","","","2","00286567","03"
"2020091433","03","3","600 LANCASTER AVE","","FRAZER","PA","19355","J&L BUILDING MATERIALS INC.","6106446311","053200","","","","","N","","","","","","N","","","","","","","","2","00010177","04"
"2020024136","99","4","1887 STOUT DR","","WARMINSTER","PA","18874","WALTER MCKEON","2152371185","073280","","","","","N","","","","","","N","","","","","","","","1","","09"
"2020073193","05","1","8861 20TH AVE","APT 6A","BROOKLYN","NY","11214","RAJABOV, OTABEK","9292713795","080000","","","","","N","","","","","","N","","","","","","","","1","","08"
"2020021088","99","99","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","","","","","","","N","","","","","","","","1","99999999","08"
"2020067074","05","1","5824 SNELL DR","","HARRISBURG","PA","17109","EXPEDITED SERVICES ROADTEX INC","3173483429","080000","","","","","N","","","","","","N","","","","","","","","1","01370305","08"
"2020008635","05","1","965 BOSLER AVE, APT B","","LEMOYNE","PA","17043","DH TRANSPORTATION","8002263696","080000","","","","","N","","","","","","N","","","","","","","","1","03104736","08"
"2020003026","05","99","103 GIRL SCOUT RD","","STEVENS","PA","17578","MT. AIRY TRANSPORT LLC","7176062812","999999","","","","","N","","","","","","U","","","","","","","","1","03316781","08"
"2020072639","02","1","11 JESSEN DR","","SOMERSET","NJ","08873","METROPOLITAN RECLAMTION SERVICES","7327895658","033000","","","","","N","","","","","","N","","","","","","","","1","00782961","03"
"2020098742","02","99","550 W 36TH ST","","JASPER","IN","47546","ASPLUNDH TREE REMOVAL EXPERT LLC","3045520668","017000","","","","","N","","","","","","N","","0","","","","","","2","00101328","02"
"2020091093","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","","2","","13"
"2020021194","05","3","1876 HEISTER VALLEY RD","","MT PLEASANT MILLS","PA","17853","MAR-SONS TRANSPORT LLC","5708503478","080000","","","","","N","","","","","","N","","","","","","","","2","03143945","08"
"2020021194","05","1","60 DEER RD","","HANOVER","PA","17331","HONEYCUTT TRUCKING LLC","7174657180","080000","","","","","N","","","","","","N","","","","","","","","3","00957958","08"
"2020040155","03","0","3147 W 169TH PL","","HAMMOND","IN","46323","UPS","2672362154","080000","","","","","N","","","","","","N","","","","","","","","2","00021800","08"
"2020038635","03","3","442 S MERCER STREET","","BERWICK","PA","18603","WELSH'S TOWING","5707599737","023440","","","","","N","","","","","","N","","A-8918896","","","","","","1","02149338","04"
"2020000849","02","1","725 E ERIE AVENUE","","PHILADELPHIA","PA","19134","COCA-COLA","2153780127","","","","","","N","","","","","","N","","","","","","","","2","00016208","02"
"2020072841","04","3","85 INDUSTRIAL RD","","HIGHSPIRE","PA","17034","OSAGE PIPING & FABRICATING INC","7179851680","","","","","","N","","","","","","N","","","","","","","","1","01005218","09"
"2020072841","05","1","5795 THOROLD STONE RD","","NIAGARA FALLS","ON","L2J1A1","G ZAVITZ LTD","8002637168","","","","","","N","","","","","","N","","","","","","","","2","00016750","08"
"2020066352","03","99","17TH & ARSENAL BLVD","","HARRISBURG","PA","17120","PENNDOT","2153340914","058400","","","","","N","","","","","","N","","","","","","","","2","","99"
"2020099524","02","1","740 EAST LINCOLN AVE.","","MYERSTOWN","PA","17067","DENMAR ASSOCIATES LLC","7175170388","014500","","","","","N","","","","","","N","","","","","","","","2","00012345","03"
"2020095194","03","1","20002 NORTH 19TH AVE","","PHOENIX","AZ","85027","KNIGHT TRANSPORTATION INC","8666157340","080000","","","","","N","","","","","","N","","","","","","","","1","00428823","08"
"2020029570","05","3","2740 MAYFAIR AVENUE","","SPRINGFIELD","MO","65803","NEW PRIME INC","8004911253","","","","","","N","","","","","","N","","","","","","","","1","00003706","08"
"2020065386","99","0","7420 SW 10TH CT APT 2","","NORTH LAUDERDALE","FL","330682310","PELSETS MST INC","7542140534","080000","","","","","N","","","","","","N","","","","","","","","1","03071288","08"
"2020027229","03","4","2029 NORRIS AVE","","ATCO","NJ","08004","RAIO CONTRACTING & MATERIALS","8568453636","012000","","","","","N","","","","","","N","","","","","","","","2","00572984","04"
"2020027229","03","2","19 WILSON AVE","","NO PLAINFIELD","NJ","07060","JSM TRUCKING LLC","8172652000","020000","","","","","N","","","","","","N","","A-00840460","","","","","","3","01308781","08"
"2020108790","03","99","1250 W 151 ST","","OLATHE","KS","66061","MHC","8168411842","080000","","","","","N","","","","","","N","","","","","","","","2","03260074","08"
"2020108790","03","99","73 WHARTON SQUARE","","SCARBOROUGH","ON","M1V4N6","R&S FREIGHT SYSTEM","6475020747","080000","","","","","N","","","","","","N","","","","","","","","3","01826601","06"
"2020108790","03","99","3901 W BROAD ST","","RICHMOND","VA","23230","ESTES EXPRESS","6142756000","080000","","","","","N","","","","","","N","","","","","","","","4","00121018","08"
