"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","UNIT_NUM"
"2024116954","U","Y","U","Y","U","U","1","Y","Y","00900","N","","","","","","","","N","1"
"2024050048","N","N","N","Y","Y","Y","1","Y","N","00498","N","","","","","","","","N","1"
"2024046687","Y","Y","Y","Y","U","","0","Y","Y","01690","N","","","","","","","","N","2"
"2024064397","Y","N","Y","Y","N","","0","Y","N","01680","Y","N","Y","N","N","0","Y","N","N","1"
"2024028952","N","U","U","U","U","Y","1","U","U","00500","U","","","","","","","","N","1"
"2024099634","N","Y","N","Y","Y","U","1","Y","Y","00800","N","","","","","","","","N","1"
"2024056208","Y","U","Y","U","Y","Y","1","Y","U","01520","N","","","","","","","","N","1"
"2024047452","N","Y","N","Y","N","","0","Y","Y","00450","N","","","","","","","","N","1"
"2024036663","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","N","1"
"2024043763","Y","Y","Y","Y","Y","Y","3","Y","Y","01670","N","","","","","","","","N","2"
"2024096221","Y","Y","U","N","N","N","0","Y","Y","01200","N","","","","","","","","N","1"
"2024044668","Y","N","Y","Y","Y","Y","1","Y","Y","00300","N","","","","","","","","N","1"
"2024037728","N","N","U","N","N","N","0","U","U","00000","N","","","","","","","","N","1"
"2024091940","N","N","N","N","U","","0","N","Y","00900","N","","","","","","","","N","1"
"2024083871","Y","U","U","U","U","U","9","U","U","01450","U","","","","","","","","N","1"
"2024070788","N","N","U","Y","U","Y","1","Y","N","99999","N","","","","","","","","N","1"
"2024097235","N","N","N","Y","Y","Y","1","Y","N","01000","N","","","","","","","","N","1"
"2024050423","N","Y","Y","Y","U","Y","1","Y","U","01868","N","","","","","","","","N","2"
"2024058042","N","N","U","U","N","","0","Y","N","01570","N","","","","","","","","N","1"
"2024032220","U","Y","U","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2024085148","N","Y","N","N","N","N","0","Y","Y","01200","N","","","","","","","","N","1"
"2024098171","U","U","U","U","U","U","9","U","U","00200","U","","","","","","","","N","1"
"2024063394","N","N","N","Y","N","","0","N","N","00599","N","","","","","","","","N","2"
"2024073895","N","N","U","Y","Y","N","1","Y","Y","00600","N","","","","","","","","N","1"
"2024057933","N","Y","Y","Y","U","N","1","Y","N","00599","N","","","","","","","","N","1"
"2024047770","Y","Y","U","U","N","","0","Y","Y","01500","N","","","","","","","","N","1"
"2024067522","Y","Y","Y","Y","N","","0","Y","N","01200","N","","","","","","","","N","1"
"2024074044","N","Y","U","Y","Y","Y","1","Y","Y","00953","N","","","","","","","","N","1"
"2024077791","Y","Y","N","Y","U","U","0","Y","Y","01851","N","","","","","","","","N","1"
"2024103019","N","N","N","Y","U","Y","9","U","N","01300","N","","","","","","","","N","2"
"2024092959","U","U","U","U","U","U","9","U","U","00200","N","","","","","","","","U","1"
"2024041781","Y","N","U","N","N","N","0","Y","Y","01337","N","","","","","","","","N","1"
"2024083361","N","N","N","N","N","","0","N","N","01200","N","","","","","","","","N","1"
"2024107089","N","Y","Y","Y","N","Y","1","Y","Y","00500","N","","","","","","","","N","1"
"2024057003","N","U","U","Y","U","Y","1","Y","U","00998","N","","","","","","","","N","2"
"2024048603","N","N","N","N","U","N","0","Y","Y","00650","N","","","","","","","","N","1"
"2024076453","Y","Y","Y","Y","N","Y","3","Y","Y","00901","N","","","","","","","","N","1"
"2024034391","N","U","Y","U","N","N","0","Y","Y","01783","Y","U","U","N","N","0","Y","U","N","1"
"2024035380","Y","Y","Y","Y","N","Y","1","Y","Y","00901","N","","","","","","","","N","1"
"2024094829","Y","Y","U","Y","N","Y","3","Y","Y","16000","N","","","","","","","","N","2"
"2024107885","N","Y","Y","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2024063721","Y","Y","Y","N","N","","0","Y","N","01584","N","","","","","","","","N","1"
"2024049637","Y","Y","N","Y","U","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2024061234","N","Y","U","Y","N","","0","Y","N","00883","Y","N","Y","Y","Y","1","N","N","N","1"
"2024056994","","","","","","","","","","","","","","","","","","","","2"
"2024079891","Y","Y","N","Y","N","","0","Y","Y","01200","N","","","","","","","","N","1"
"2024044921","N","N","U","N","N","Y","1","Y","Y","00114","N","","","","","","","","N","1"
"2024055992","N","N","N","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2024077184","Y","Y","Y","Y","Y","Y","1","Y","Y","00399","N","","","","","","","","N","1"
"2024088743","N","Y","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2024031141","N","N","U","Y","U","Y","1","Y","Y","00900","N","","","","","","","","N","2"
"2024079673","Y","Y","U","Y","U","Y","2","Y","N","00117","N","","","","","","","","N","1"
"2024109806","Y","Y","U","Y","N","N","0","Y","Y","01690","N","","","","","","","","N","2"
"2024094052","N","N","U","Y","Y","N","1","N","N","01000","N","","","","","","","","N","2"
"2024099374","N","N","Y","Y","N","","0","Y","Y","00890","N","","","","","","","","N","1"
"2024073732","U","U","U","Y","U","U","9","U","U","00948","N","","","","","","","","U","1"
"2024060319","N","U","N","U","U","U","9","U","N","00000","N","","","","","","","","N","1"
"2024098281","N","U","U","Y","U","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2024068451","N","Y","Y","Y","Y","Y","1","N","Y","00600","N","","","","","","","","N","1"
"2024068451","N","Y","Y","Y","N","Y","1","Y","Y","00750","N","","","","","","","","N","2"
"2024106408","Y","Y","Y","Y","U","Y","1","Y","Y","00096","N","","","","","","","","N","2"
"2024048023","U","U","U","U","U","U","9","U","U","00000","N","","","","","","","","N","1"
"2024042866","N","Y","U","N","N","N","0","Y","N","01690","N","","","","","","","","N","2"
"2024030409","N","N","N","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2024047260","N","Y","Y","Y","N","Y","3","Y","Y","01063","N","","","","","","","","N","1"
"2024094089","N","N","U","Y","","","0","Y","Y","00650","N","","","","","","","","N","1"
"2024050113","N","U","U","U","U","U","9","Y","Y","01450","N","","","","","","","","N","2"
"2024067835","N","Y","N","U","U","Y","1","U","U","00599","N","","","","","","","","N","1"
"2024080361","Y","N","U","Y","Y","Y","3","Y","Y","01584","N","","","","","","","","N","2"
"2024077324","Y","Y","Y","Y","Y","Y","3","Y","Y","01000","Y","N","Y","Y","Y","1","Y","N","N","1"
"2024082097","N","U","Y","Y","N","","0","U","U","01200","Y","U","U","N","N","0","U","U","N","2"
"2024074898","N","N","U","Y","N","N","0","N","N","00700","N","","","","","","","","N","1"
"2024086843","N","N","U","Y","Y","Y","1","N","Y","01500","N","","","","","","","","N","1"
"2024037679","N","Y","Y","U","N","N","0","Y","Y","01449","N","","","","","","","","N","1"
"2024032888","N","N","N","N","N","N","0","N","N","99999","N","","","","","","","","N","3"
"2024094632","Y","Y","U","N","N","","0","Y","N","01923","N","","","","","","","","N","2"
"2024085651","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2024108263","Y","Y","Y","Y","N","Y","1","Y","Y","01800","N","","","","","","","","N","1"
"2024075728","Y","Y","U","Y","Y","N","3","Y","Y","01868","N","","","","","","","","N","1"
"2024107751","N","U","N","Y","N","N","0","Y","N","00300","N","","","","","","","","N","1"
"2024058777","N","N","N","N","N","N","0","N","N","99999","N","","","","","","","","N","2"
"2024022164","N","N","N","Y","U","Y","1","Y","Y","00200","N","","","","","","","","N","1"
"2024049738","N","Y","U","N","N","N","0","Y","Y","01449","N","","","","","","","","N","1"
"2024079505","N","U","N","U","N","N","0","Y","N","00050","N","","","","","","","","N","2"
"2024068227","N","Y","Y","Y","N","","0","Y","N","01350","Y","N","Y","Y","Y","3","Y","N","N","1"
"2024062451","N","N","Y","Y","Y","Y","1","Y","Y","00700","N","U","U","U","U","9","U","U","N","1"
"2024064682","N","Y","N","Y","Y","N","1","Y","Y","00140","N","","","","","","","","N","2"
"2024074585","N","N","U","U","U","Y","9","N","N","01000","N","","","","","","","","N","1"
"2024086969","N","N","U","Y","Y","Y","1","Y","N","00320","N","","","","","","","","N","1"
"2024079476","N","Y","U","Y","U","Y","3","Y","Y","01450","N","","","","","","","","N","1"
"2024045981","Y","Y","N","Y","Y","Y","1","Y","N","01340","Y","N","N","N","N","0","N","N","N","1"
"2024074004","Y","U","U","U","U","U","9","U","U","01690","Y","U","U","N","N","0","Y","N","N","1"
"2024059473","U","U","U","Y","U","U","1","Y","U","00819","N","","","","","","","","N","2"
"2024073771","N","N","Y","Y","Y","Y","1","Y","N","01868","N","","","","","","","","N","1"
"2024062209","N","Y","Y","Y","Y","Y","1","Y","N","00650","N","","","","","","","","N","1"
"2024033168","N","U","U","U","Y","Y","2","Y","Y","01200","N","","","","","","","","N","1"
"2024064413","U","U","U","U","U","U","9","U","U","00999","N","","","","","","","","N","1"
"2024010474","Y","U","U","U","U","Y","1","Y","Y","01100","N","","","","","","","","N","1"
"2024064894","N","U","N","U","U","Y","1","Y","N","01352","N","","","","","","","","N","2"
"2024075514","N","N","Y","Y","N","Y","1","Y","N","00900","N","","","","","","","","N","1"
"2024104151","Y","Y","Y","Y","N","N","0","Y","Y","00114","N","","","","","","","","N","2"
"2024015487","N","Y","Y","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","1"
"2024043317","Y","U","N","N","N","N","0","Y","Y","99999","N","","","","","","","","N","1"
"2024054956","N","Y","Y","Y","","","0","Y","N","01746","N","","","","","","","","N","2"
"2024030460","N","N","U","N","N","N","0","N","N","99999","N","","","","","","","","N","1"
"2024067532","N","Y","Y","Y","N","Y","1","Y","N","01340","Y","Y","Y","N","Y","1","Y","Y","N","2"
"2024067532","N","Y","N","N","N","Y","1","Y","N","00599","N","","","","","","","","N","3"
"2024067532","Y","Y","Y","Y","N","Y","1","Y","N","01753","N","","","","","","","","N","4"
"2024094172","N","N","Y","N","Y","Y","3","Y","Y","00900","N","","","","","","","","N","1"
"2024025432","Y","Y","Y","N","N","N","0","Y","Y","01000","N","","","","","","","","N","1"
"2024047363","N","Y","Y","N","U","U","0","Y","Y","01690","N","","","","","","","","N","3"
"2024043251","Y","U","Y","Y","U","Y","1","Y","Y","01725","N","","","","","","","","N","2"
"2024078572","N","Y","Y","Y","U","Y","1","Y","Y","00250","N","","","","","","","","N","1"
"2024056140","Y","Y","Y","Y","N","Y","1","Y","Y","01250","N","","","","","","","","N","1"
"2024050890","Y","U","N","Y","Y","Y","1","Y","Y","14700","N","","","","","","","","N","1"
"2024078051","Y","Y","Y","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","2"
"2024083281","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2024064947","N","Y","N","Y","Y","Y","1","Y","N","00750","N","","","","","","","","N","1"
"2024069135","Y","N","Y","N","N","","0","Y","N","01800","N","","","","","","","","N","3"
"2024064936","Y","Y","Y","Y","Y","Y","3","Y","Y","01690","N","","","","","","","","N","1"
"2024064936","N","N","N","Y","Y","Y","1","Y","N","00233","N","","","","","","","","N","2"
"2024021915","Y","Y","U","Y","Y","Y","2","Y","Y","00900","N","","","","","","","","N","1"
"2024067152","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","1"
"2024093812","N","Y","Y","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2024050152","N","U","U","U","U","U","9","U","U","00693","N","","","","","","","","N","1"
"2024072787","N","N","N","Y","U","U","1","Y","N","00600","N","","","","","","","","N","1"
"2024034483","N","Y","Y","Y","U","Y","1","Y","N","00805","Y","U","Y","U","Y","1","Y","U","N","2"
"2024058938","N","U","N","N","N","N","0","U","U","99999","Y","N","N","N","N","0","N","N","N","2"
"2024075624","N","Y","Y","Y","Y","Y","1","N","N","00660","N","","","","","","","","N","1"
"2024056714","U","U","N","N","U","","0","U","U","00250","N","","","","","","","","N","1"
"2024067315","Y","Y","U","N","N","N","0","Y","N","01746","Y","Y","N","Y","Y","1","Y","N","N","1"
"2024078809","Y","U","Y","Y","U","Y","3","Y","N","99999","N","","","","","","","","N","1"
"2024115749","N","Y","U","N","U","Y","1","Y","Y","00500","N","","","","","","","","N","1"
"2024108747","Y","Y","Y","Y","U","Y","9","Y","Y","01100","N","","","","","","","","N","1"
"2024024449","Y","Y","U","Y","Y","Y","1","Y","N","01800","N","","","","","","","","N","1"
"2024058985","N","U","U","Y","U","Y","2","U","U","00900","N","","","","","","","","N","1"
"2024093365","Y","Y","Y","Y","Y","Y","1","Y","Y","01450","N","","","","","","","","N","1"
"2025002880","Y","U","U","N","N","U","9","Y","Y","00150","N","","","","","","","","N","1"
"2024035947","N","Y","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2024044260","N","Y","Y","Y","U","Y","1","Y","Y","00000","N","","","","","","","","N","1"
"2024037923","Y","U","Y","Y","Y","Y","1","U","U","01200","N","","","","","","","","N","1"
"2024025170","N","U","U","Y","Y","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2024050771","Y","U","U","Y","U","Y","2","Y","Y","00650","Y","N","Y","U","Y","1","Y","Y","N","1"
"2024058464","N","N","Y","N","N","N","0","Y","N","12000","N","","","","","","","","N","1"
"2024117527","N","U","U","U","U","U","9","U","U","00745","U","","","","","","","","U","1"
"2024072024","U","Y","Y","Y","U","Y","1","Y","Y","01800","N","","","","","","","","N","2"
"2024050877","Y","U","U","Y","","","0","Y","Y","01700","Y","U","Y","N","N","0","Y","Y","N","1"
"2024054959","N","N","U","Y","Y","N","1","Y","N","01000","N","","","","","","","","N","1"
"2024057706","N","Y","N","Y","Y","Y","1","Y","Y","00390","N","","","","","","","","N","1"
"2024054652","N","N","Y","Y","Y","Y","1","Y","N","00500","N","","","","","","","","N","1"
"2024081966","N","N","U","U","U","U","9","Y","Y","00689","N","","","","","","","","N","1"
"2024074395","Y","N","Y","Y","Y","Y","3","Y","N","00700","N","","","","","","","","N","1"
"2024074395","Y","N","Y","Y","Y","Y","1","Y","Y","00700","N","","","","","","","","N","2"
"2024036229","N","U","N","U","N","","0","U","U","01337","Y","N","N","Y","N","1","Y","Y","N","1"
"2024036229","U","U","N","N","U","Y","1","Y","Y","00249","Y","N","N","U","Y","1","Y","Y","N","2"
"2024065711","N","N","U","U","N","N","0","Y","N","00600","N","","","","","","","","N","1"
"2024066956","Y","U","N","Y","Y","Y","1","U","U","01100","N","","","","","","","","N","1"
"2024091491","N","N","N","Y","Y","Y","1","Y","Y","00400","N","","","","","","","","N","1"
"2024080371","N","Y","Y","Y","N","","0","Y","N","01690","N","","","","","","","","N","1"
"2024083191","N","N","N","Y","Y","Y","1","Y","N","00750","N","","","","","","","","N","1"
"2024064530","N","Y","Y","N","N","Y","1","Y","Y","01285","N","","","","","","","","N","1"
"2024021441","N","Y","N","Y","N","Y","1","Y","Y","00400","N","","","","","","","","N","1"
"2024062365","Y","Y","U","U","","","0","Y","N","01450","N","","","","","","","","N","2"
"2024022200","N","N","N","Y","Y","Y","1","Y","Y","00998","N","","","","","","","","N","1"
"2024051606","N","Y","Y","Y","U","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2024060994","N","U","N","U","U","N","1","Y","N","00150","N","","","","","","","","N","2"
"2024053173","Y","Y","U","Y","U","Y","3","Y","Y","01300","N","","","","","","","","N","1"
"2024073967","Y","N","Y","Y","Y","Y","1","Y","N","00650","N","","","","","","","","N","1"
"2024050693","N","Y","N","Y","Y","Y","1","Y","Y","01100","N","","","","","","","","N","1"
"2024066092","","","","","","","","","","","","","","","","","","","","2"
"2024112526","U","U","U","U","U","Y","9","U","U","00000","N","","","","","","","","N","2"
"2024077187","N","Y","Y","Y","Y","Y","3","Y","Y","00650","N","","","","","","","","N","1"
"2024061765","N","N","Y","U","U","U","1","N","N","01000","N","","","","","","","","N","1"
"2024057567","Y","N","Y","N","N","N","0","N","N","01100","N","","","","","","","","N","2"
"2024043862","N","Y","U","N","N","N","0","Y","Y","99999","N","","","","","","","","N","1"
"2024059374","Y","N","N","Y","N","","0","Y","Y","01584","N","","","","","","","","N","1"
"2024087484","N","Y","N","Y","Y","Y","1","Y","Y","00321","N","","","","","","","","N","1"
"2024089399","Y","Y","U","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","1"
"2024041331","N","U","U","Y","U","Y","1","Y","Y","01870","N","","","","","","","","N","1"
"2024035214","N","N","N","N","U","N","2","Y","N","00400","N","","","","","","","","N","1"
"2024071527","Y","U","N","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2024087036","N","N","N","Y","N","","0","N","Y","01400","N","","","","","","","","N","1"
"2024024157","N","Y","Y","Y","Y","U","1","Y","Y","00883","N","","","","","","","","N","1"
"2024052243","N","U","U","Y","Y","Y","1","Y","N","99999","N","","","","","","","","N","3"
"2024083893","N","N","N","N","N","","0","Y","N","01340","N","","","","","","","","N","1"
"2024080333","N","U","N","Y","U","Y","9","Y","Y","00997","N","","","","","","","","N","1"
"2024022678","N","Y","Y","N","","","0","Y","Y","00883","N","","","","","","","","N","2"
"2024036514","N","N","U","Y","N","Y","1","Y","N","00650","Y","N","Y","N","Y","1","Y","N","N","1"
"2024109324","Y","Y","Y","U","N","N","0","Y","Y","01584","N","","","","","","","","N","1"
"2024088462","N","N","Y","N","N","","0","Y","N","01800","N","","","","","","","","N","2"
"2024062641","Y","Y","Y","Y","N","Y","1","Y","Y","01690","N","","","","","","","","N","2"
"2024058057","N","Y","U","Y","Y","Y","1","Y","N","00689","N","","","","","","","","N","1"
"2024066047","N","N","N","U","N","N","0","N","N","00150","N","","","","","","","","N","1"
"2024040616","N","N","U","N","U","Y","1","Y","Y","99999","N","","","","","","","","N","1"
"2024043468","Y","N","Y","N","N","N","0","Y","N","00103","N","","","","","","","","N","1"
"2024090989","N","U","U","Y","U","Y","1","U","U","00600","N","","","","","","","","N","1"
"2024041465","Y","N","Y","Y","U","","0","Y","Y","00800","Y","Y","U","U","Y","1","Y","Y","N","2"
"2024052607","Y","Y","U","U","U","U","9","Y","Y","01500","N","","","","","","","","Y","2"
"2024087600","Y","Y","U","U","U","Y","1","Y","Y","12345","N","","","","","","","","N","1"
"2024081418","Y","U","Y","Y","U","Y","3","Y","Y","00750","N","","","","","","","","N","1"
"2024089424","N","Y","U","Y","Y","Y","1","Y","Y","00500","N","","","","","","","","N","1"
"2024088267","N","U","U","Y","U","Y","1","Y","Y","00500","N","","","","","","","","N","1"
"2024099971","Y","Y","N","N","Y","Y","1","Y","Y","01100","N","","","","","","","","N","2"
"2024047367","Y","Y","Y","N","U","Y","3","Y","Y","01700","N","","","","","","","","N","1"
"2024062335","Y","Y","Y","U","N","N","0","Y","U","00805","N","","","","","","","","N","1"
"2024040943","N","U","Y","Y","Y","Y","1","Y","U","00400","N","","","","","","","","N","1"
"2024101523","N","U","Y","U","U","U","9","U","U","00600","N","","","","","","","","N","1"
"2024099386","N","Y","U","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","1"
"2024058896","Y","Y","Y","Y","Y","Y","1","Y","Y","14000","N","","","","","","","","N","1"
"2024089377","Y","Y","Y","Y","Y","Y","2","Y","Y","01850","N","","","","","","","","N","1"
"2024115056","U","U","U","U","U","U","9","U","U","00636","N","","","","","","","","U","1"
"2024065418","Y","U","U","U","N","U","0","Y","N","01100","N","","","","","","","","N","1"
"2024094579","N","N","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2024104497","N","Y","Y","N","U","Y","1","Y","Y","01100","N","","","","","","","","N","1"
"2024057995","Y","Y","Y","Y","Y","Y","1","Y","Y","00196","N","","","","","","","","N","1"
"2024035513","N","N","N","Y","Y","Y","1","Y","N","01000","N","","","","","","","","N","1"
"2024035513","N","U","U","Y","U","Y","9","Y","Y","00750","N","","","","","","","","N","2"
"2024051648","","","","","","","","","","","","","","","","","","","","2"
"2024086364","N","Y","N","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2024041278","Y","N","N","Y","U","Y","3","Y","N","00150","N","","","","","","","","N","1"
"2024034371","Y","N","Y","Y","N","","0","Y","Y","01330","N","","","","","","","","N","2"
"2024039173","N","N","Y","N","N","Y","1","Y","Y","30000","N","","","","","","","","N","1"
"2024039076","N","N","U","Y","N","N","0","Y","N","01304","N","","","","","","","","N","1"
"2024102881","","","","","","","","","","","","","","","","","","","","2"
"2024099886","Y","Y","U","Y","N","","0","Y","Y","00117","N","","","","","","","","N","1"
"2024076610","Y","U","Y","Y","U","Y","1","Y","Y","01400","N","","","","","","","","N","2"
"2024054496","U","N","U","N","N","N","0","Y","U","00250","Y","N","N","N","N","0","N","U","N","2"
"2024070806","Y","N","U","U","U","U","1","N","N","01100","N","","","","","","","","N","2"
"2024086040","N","U","N","Y","U","Y","1","Y","Y","01000","N","","","","","","","","N","2"
"2024034983","Y","Y","N","N","N","N","0","Y","Y","00901","N","","","","","","","","N","2"
"2024052005","Y","Y","Y","U","U","U","3","Y","N","00750","N","","","","","","","","N","1"
"2024048912","N","U","N","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2024067997","U","U","U","Y","N","N","0","Y","N","01450","N","","","","","","","","N","1"
"2024048901","Y","U","U","N","N","N","0","N","N","01450","N","","","","","","","","N","1"
"2024087493","Y","Y","Y","Y","Y","U","3","Y","Y","15840","N","","","","","","","","N","1"
"2024099575","N","N","U","Y","U","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2024072314","N","N","N","Y","N","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2024106576","U","U","Y","Y","U","U","1","Y","Y","00599","N","","","","","","","","N","2"
"2024088472","N","Y","Y","Y","Y","Y","3","Y","Y","00750","N","","","","","","","","N","1"
"2024086599","N","Y","U","N","U","N","1","Y","Y","00748","N","","","","","","","","N","1"
"2024083496","N","U","N","Y","U","Y","1","Y","Y","00599","N","","","","","","","","N","2"
"2024013654","N","Y","N","Y","U","U","1","Y","Y","00285","N","","","","","","","","N","1"
"2024070119","Y","Y","U","Y","","","0","Y","Y","01500","N","","","","","","","","N","2"
"2024061911","N","Y","U","Y","Y","Y","1","Y","N","00750","N","","","","","","","","N","1"
"2024076835","N","N","U","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2024024060","Y","N","U","Y","U","Y","3","Y","Y","01584","N","","","","","","","","N","1"
"2024094133","Y","Y","Y","N","N","","0","Y","Y","01584","N","","","","","","","","N","2"
"2024113837","N","Y","N","Y","U","Y","1","Y","Y","00645","N","","","","","","","","N","1"
"2024042559","N","N","U","Y","Y","N","1","Y","Y","00223","N","","","","","","","","N","1"
"2024074134","N","U","U","Y","U","Y","1","U","U","00689","N","","","","","","","","N","1"
"2024055614","Y","Y","U","U","N","","0","Y","N","01450","N","","","","","","","","N","1"
"2024079844","Y","N","N","U","Y","N","3","Y","Y","01200","N","","","","","","","","N","1"
"2024045643","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","1"
"2024100129","Y","Y","U","Y","N","N","0","Y","N","01690","N","","","","","","","","N","3"
"2024101172","N","N","Y","Y","Y","Y","1","N","Y","00400","N","","","","","","","","N","1"
"2024088343","N","N","U","N","N","N","0","Y","Y","00050","N","","","","","","","","N","1"
"2024062095","Y","Y","Y","Y","U","Y","1","Y","Y","01500","N","","","","","","","","N","1"
"2024073731","N","N","N","Y","U","Y","1","N","N","00125","N","","","","","","","","N","1"
"2024073731","N","N","Y","Y","U","Y","1","N","N","00600","N","","","","","","","","N","2"
"2024051301","Y","N","Y","N","N","N","0","Y","Y","01100","N","","","","","","","","N","1"
"2024066987","U","U","U","U","U","U","9","U","U","01690","N","","","","","","","","N","2"
"2024098369","Y","U","Y","N","N","","0","Y","Y","01690","N","","","","","","","","N","1"
"2024100517","N","N","U","Y","Y","Y","1","Y","Y","00249","N","","","","","","","","N","1"
"2024074144","N","Y","U","Y","U","Y","9","Y","U","01200","N","","","","","","","","N","1"
"2024089152","N","U","U","U","U","U","9","Y","Y","29600","N","","","","","","","","N","1"
"2024089152","N","U","U","U","U","Y","1","Y","Y","29600","N","","","","","","","","N","2"
"2024043865","Y","U","Y","Y","N","N","0","Y","Y","99999","N","","","","","","","","N","1"
"2024052057","Y","U","Y","Y","U","Y","3","Y","N","01690","N","","","","","","","","N","1"
"2024030706","Y","U","U","Y","U","U","9","Y","N","99999","N","","","","","","","","N","2"
"2024038758","N","N","N","N","","","0","N","N","00098","N","","","","","","","","N","1"
"2024027165","Y","Y","U","Y","N","","0","Y","N","00750","N","","","","","","","","N","2"
"2024067640","Y","Y","U","Y","","","0","Y","U","01450","N","","","","","","","","N","1"
"2024096001","N","Y","U","Y","U","Y","1","Y","Y","00400","N","","","","","","","","N","1"
"2024097755","N","N","Y","N","U","Y","1","Y","Y","00999","N","","","","","","","","N","1"
"2024070507","N","Y","U","N","N","N","0","Y","N","01450","N","","","","","","","","N","1"
"2024060631","N","N","Y","Y","U","U","1","Y","N","99999","N","","","","","","","","N","2"
"2024048982","Y","Y","Y","Y","N","N","0","Y","U","00117","N","","","","","","","","N","1"
"2024072278","Y","U","Y","Y","Y","Y","1","Y","Y","01750","Y","U","Y","Y","Y","1","Y","Y","N","1"
"2024094885","Y","Y","N","Y","N","","0","Y","Y","00800","Y","U","U","U","U","9","U","U","N","1"
"2024049931","N","U","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2024095512","Y","N","N","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","2"
"2024095512","N","Y","U","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","3"
"2024057577","U","U","N","N","U","Y","1","U","U","01731","N","","","","","","","","N","1"
"2024100880","N","Y","U","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2024023128","N","N","U","Y","U","Y","1","Y","Y","00398","N","","","","","","","","N","2"
"2024047041","Y","Y","U","Y","Y","Y","1","Y","Y","01750","N","","","","","","","","N","1"
"2024082500","N","Y","Y","Y","U","Y","1","N","N","99999","N","","","","","","","","N","2"
"2024102922","N","Y","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2024093462","Y","U","U","U","U","Y","9","Y","N","00000","N","","","","","","","","N","1"
"2024080812","N","U","N","Y","N","N","1","Y","N","00900","N","","","","","","","","N","1"
"2024042982","N","N","N","N","N","","0","N","N","00159","N","","","","","","","","N","1"
"2024039093","Y","Y","Y","Y","Y","Y","1","Y","Y","01746","N","","","","","","","","N","1"
"2024059962","Y","Y","U","Y","U","Y","2","Y","Y","01870","N","","","","","","","","N","1"
"2024064766","N","Y","N","Y","Y","Y","1","Y","Y","00169","N","","","","","","","","N","1"
"2025000619","N","N","U","N","N","","0","Y","Y","00000","N","","","","","","","","N","1"
"2024025333","Y","Y","U","Y","N","N","0","Y","Y","01690","N","","","","","","","","N","1"
"2024067810","N","U","Y","U","U","U","1","U","U","00000","N","","","","","","","","N","2"
"2024105645","N","Y","Y","Y","U","Y","1","Y","Y","01200","N","","","","","","","","N","1"
"2024023039","Y","Y","N","Y","N","","0","Y","Y","01746","N","","","","","","","","N","1"
"2024081361","N","U","U","N","N","N","0","Y","Y","13000","N","","","","","","","","N","1"
"2024107883","N","Y","N","Y","Y","Y","1","Y","N","00300","N","","","","","","","","N","1"
"2024023400","Y","N","Y","N","U","","0","Y","N","01750","N","","","","","","","","N","1"
