"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","TYPE_OF_CARRIER","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2023085470","03","7","1395 DRY RUN RD  PO BOX 696","","DUNCANSVILLE","PA","16635","PAUL KANE","8146966790","058400","","","","","N","","","","","","","","","00","","","","9","1","02161014","04"
"2023093641","02","8","4887 SUMMIT BRIDGE ROAD","","MIDDLETOWN","DE","19709","LOGAN TRANSPORTATION LLC","3023222261","031000","","","","","N","","","","","","","","","00","","","","9","1","","12"
"2023026670","99","99","790 PENLLYN BLUE PK","PO BO #208","BLUE BELL","PA","19422","FIRST NATIONAL CAPITAL INC","9999999999","999999","","","","","","","","","","","","02","","00","","","","9","2","","99"
"2023057291","03","1","4056 THE ALAMEDA","","BALTIMORE","MD","21218-1356","MCGEE COMPLETE TRANSPORT","4436229352","066000","","","","","N","","","","","","","99","","00","","","","2","1","03569639","04"
"2023057291","03","0","4817 SECTION AVE","","CINCINNATI","OH","45212","WNB GROUP LLC","5136415400","080000","","","","","N","","","","","","","02","","00","","","","1","4","00456876","08"
"2023099508","03","1","1413 W IGNACIO AVE","","ALTON","TX","78573-0000","NAP TRANSPORT LLC","9569607821","080000","","","","","N","","","","","","","01","","00","","","","1","1","01004746","08"
"2023035252","02","1","207 S 29TH ST APT A","","CAMDEN","NJ","08105","JP NELLY TRANSPORTATION LLC","8567452880","010000","","","","","N","","","","","","","02","","00","","","","1","2","03358011","03"
"2023044381","03","3","2006 COAL HOLLOW RD","","APOLLO","PA","15613","LDT ASPHALT LLC","7244784381","016000","","","","","N","","","","","","","99","","00","","","","9","3","","04"
"2023014840","99","99","UNK","","PHILA","PA","99999","TILOTTAS PROVISIONS","9999999999","025500","","","","","","","","","","","","","","00","","","","9","1","","99"
"2023028598","03","0","200 WANAQUE AVE SUIT 302","","POMPTON LAKES","NJ","07442","LKS GROUP INC","5512410000","080000","","","","","N","","","","","","","99","","00","","","","9","1","03341162","06"
"2023039389","05","1","1293 CATAWISSA CREEK RD","","ZION GROVE","PA","17985","RLM TRANSPORT","6104760495","","","","","","N","","","","","","","99","","00","","","","9","2","03011596","08"
"2023029611","02","99",".","","ORANGVILLE","PA","17859","FISHING CREEK TRANSPORT INC","5702456393","","","","","","","","","","","","","","","00","","","","9","1","00999999","12"
"2023077140","02","1","100 NORMAN DR","","CRANBERRY TWP","PA","16066","SHERWOOD SHERWOOD OAKS","9999999999","","","","","","N","","","","","","","99","","00","","","","9","3","","03"
"2023112751","02","99","681 WEBBRD","","CHADDS FORD","PA","19317","MENTA CONSTRUCTION, INC.","6108918985","010001","","","","","N","","","","","","","99","","00","","","","9","1","03025111","09"
"2023015429","05","2","539 S MAIN ST","","FINDLAY","OH","45840","MARATHON PETROLEUM COMPANY","6143573333","","3","","","","Y","1","","","","","","","","00","","","","1","3","00717188","08"
"2023072871","03","2","5811 TACONY ST","","PHILADELPHIA","PA","191354309","TANNER INDUSTRIES INC","2153221238","080000","9","","","","Y","1","","","","","","","","00","","","","1","1","00001006","04"
"2023072871","99","99","UNK","","UNK","PA","99999","SCANLON &ASSOC INDUSTRIAL CONT","9999999999","019500","","","","","","","","","","","","","","00","","","","9","2","","99"
"2023051155","99","0","17TH & ARSENAL BLVD","","HARRISBURG","PA","17120","PENNDOT","5705763924","006800","","","","","N","","","","","","","99","","00","","","","9","2","00000009","02"
"2023078637","99","1","4825 W LAKE ST","","MELROSE PARK","IL","60160","MPL EXPRESS INC","3314815990","080000","","","","","N","","","","","","","01","","00","","","","1","2","01531624","08"
"2023073304","02","1","1801 LINCOLN HWY","","N. VERSAILLES","PA","15137","MAROADI TRANSFER AND STORAGE","4122434343","025999","","","","","N","","","","","","","01","","00","","","","1","2","00137748","03"
"2023004308","03","10","151 VALPRO DR","","WINCHESTER","VA","22603","VALLEY PROTIENS LLC","5408772590","080000","","","","","N","","","","","","","02","","00","","","","1","1","00036807","08"
"2023004308","03","2","8440 TABLER RD","","MORRIS","IL","60450","A&R LOGISTICS","8005428058","080000","","","","","N","","","","","","","02","","00","","","","1","2","00138986","08"
"2023042962","02","3","6159 PASSYUNK AVE","","PHILADELPHIA","PA","19153","DAVES DELAWARE VALLEY TOWING INC","2157267711","025500","","","","","N","","","","","","","01","","00","","","","9","2","00476178","03"
"2023075182","02","0","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4124422000","039600","","","","","N","","","","","","","02","A-00976060","00","","","","2","1","","13"
"2023108148","05","1","600 GILLAM ROAD","","WILMINGTON","OH","45177","R & L CARRIERS","9373821494","","3","","","","Y","1","","","","","","","","00","","","","1","1","00063391","08"
"2023012695","05","1","5-61 RAYETTE RD","","CONCORD","ON","L4K2E8","WEST TRANS AUTO INC","9054820326","080000","","","","","N","","","","","","","","","00","","","","1","2","01286383","08"
"2023062583","03","0","5422 7TH AVENUE","","COUNTRYSIDE","IL","60525","DDR SOLUTIONS INC","8473052243","080000","","","","","N","","","","","","","02","727369","00","","","","1","1","02147547","06"
"2023065603","05","1","151 BOULINDUSTRIEL","","NAPIERVILLE","QC","J0J1L0","NORMANDIN TRANSIT INC","4502450445","080000","","","","","N","","","","","","","","","00","","","","1","1","00558713","08"
"2023083646","03","1","844 5TH ST","","VERONA","PA","15147","JEFFREY A MARTIN","4122873448","","","","","","N","","","","","","","99","","00","","","","9","3","","04"
"2023081182","02","1","104 N WILLIAMS ST SUITE3","","GOLDSBORO","NC","27530","SHAVON LOGISTICS LLC","9197781700","026000","","","","","N","","","","","","","02","","00","","","","1","1","04007277","09"
"2023016793","03","7","4361 OREGON PIKE","","EPHRATA","PA","17522","GOODS DISPOSALSERVICE INC.","7178591879","073280","","","","","N","","","","","","","01","","00","","","","2","1","02074205","04"
"2023090054","04","1","640 WINTERS AVENUE","","HAZLE TOWNSHIP","PA","18202","924 HAULING LLC","5704016464","073280","","","","","N","","","","","","","99","A-8924263","00","","","","1","1","03604509","98"
"2023018054","03","98","205 W GRAND AVE SUITE 125","","BENSENVILLE","IL","60106","ZAMM LOGISTICS LLC","3122398302","080000","","","","","N","","","","","","","02","","00","","","","1","1","01753719","06"
"2023031296","02","1","101 COMMERCE DR","","MOORESTOWN","NJ","08057","JACK & JILL DSD","6108205202","026000","","","","","N","","","","","","","99","","00","","","","9","1","00300440","03"
"2023031296","02","1","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE TRUCK LEASING CO LP","6107797614","026000","","","","","N","","","","","","","99","","00","","","","9","2","00327574","03"
"2023068134","03","1","13410 SUTTON PARK DRIVE SOUTH","","JACKSONVILLE","PA","32224","LANDSTAR INWAY INC","7248123611","080000","","","","","N","","","","","","","","","00","","","","9","3","00216939","08"
"2023029786","03","0","100 FEDEX DR","","MOON TOWNSHIP","PA","15108","FEDEX GROUND","8006268381","080000","","","","","N","","","","","","","02","","00","","","","2","2","00265752","06"
"2023065058","05","1","7272 E INDIAN SCHOOL RD SUITE","","SCOTTDALE","AZ","85251","GCG LOGISTICS LLC","4804091738","080000","","","","","N","","","","","","","01","","00","","","","1","2","03421088","08"
"2023025095","02","8","1370 WASHINGTON PIKE","","BRIDGEVILLE","PA","15017","STA OF PENNSYLVANIA INC","4122780452","000099","","","","","N","","","","","","","","","00","","","","4","1","00000056","12"
"2023009563","03","4","185 GLENWOOD AVE","","BURLINGTON","NJ","08016","CEYLAN TRUCKING","6098457914","080000","","","","","N","","","","","","","02","","00","","","","1","1","01030606","09"
"2023022202","03","8","45 ERICK ROAD","","LANCASTER","PA","17601","RED ROSE TRANSIT","7173975613","","","","","","N","","","","","","","","","00","","","","4","1","00001707","13"
"2023003795","99","8","1060 LEHIGH STREET","","ALLENTOWN","PA","18103","LANTA","8882538333","999999","","","","","N","","","","","","","99","","00","","","","9","2","","13"
"2023065215","99","99","178-176 RIDGEWOOD AVE.","","NEWARK","NJ","07108","JHL3-LLC","9088848895","999999","","","","","","","","","","","","02","999999","00","","","","9","1","99999999","99"
"2023032664","09","1","17868 BOUL GOUIN O","","PIERREFONDS","QC","H9J1A8","TRANSPORT LAM INC","4843343385","999999","","","","","","","","","","","","01","","00","","","","1","1","","08"
"2023056809","03","4","3114 WEST NEWPORT ROAD","","RONKS","PA","17572","BEILER PAVING LLV","7176567310","024000","","","","","N","","","","","","","01","","00","","","","2","2","01590834","04"
"2023063375","99","99","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","","","","","","","","99","","00","","","","9","3","","99"
"2023013067","99","2","3181 TRUMBULL AVE","","MCDONALD OH","OH","44437","PREDATOR TRUCKING","3305300712","080000","","","","","N","","","","","","","01","","00","","","","1","2","00401385","08"
"2023030385","05","1","22700 DIVAN RD.","","UTICA","OH","43080","KASER AND SON TRANSPORTATION LLC","8023800327","080000","","","","","N","","","","","","","","","00","","","","1","1","03164919","08"
"2023030385","05","3","1803 BURR OAK BLVD","","GRANGER","IA","50109-0518","BARR NUNN TRANSPORTATION LLC","5159992525","080000","","","","","N","","","","","","","","","00","","","","1","2","00261978","08"
"2023035044","05","1","43098 VERSAILLES RD","","CANTON","MI","48187","BAAZ LOGISTICS","3134513334","080000","","","","","N","","","","","","","99","","00","","","","1","1","02983361","08"
"2023047196","04","4","SR 286","","SALTSBURG","PA","15681","CTI","7246399043","073280","","","","","N","","","","","","","01","","00","","","","1","2","01696456","04"
"2023069028","03","1","28 BETT COURT","","GUELPH","ON","N1G4T3","NORTH PLUS LOGISTICS","5199045007","080000","","","","","N","","","","","","","02","","00","","","","1","1","03051401","08"
"2023023829","","99","UNKNWON","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","080000","","","","","N","","","","","","","99","","00","","","","9","1","09999999","99"
"2023077104","02","1","100 MEAD AVE","","MEADVILLE","PA","16335","DESANTIS SOLUTIONS","8147200430","","","","","","N","","","","","","","02","","00","","","","1","1","50006903","03"
"2023098303","05","1","211 S NEW HOLLAND ROAD","","KINZERS","PA","17535","CROWN TRANSPORT LLC","7177688980","080000","","","","","N","","","","","","","02","","00","","","","1","2","02091648","08"
"2023101700","05","3","704 NORTH GROVE STREET","","FARMER CITY","IL","61842","VG GUM & SON TRUCKING INC.","2174165371","","","","","","N","","","","","","","99","","00","","","","1","1","00375478","08"
"2023101700","02","1","1119 BROADWAY ST","","E MCKEESPORT","PA","15035","PRIORITY ONE EMS","9999999999","","","","","","N","","","","","","","99","","00","","","","9","2","","03"
"2023114819","05","98","114 GROSSER ROAD","","GILBERTSVILLE","PA","195259227","GERALD ASBURY & SONS INC","2154533725","080000","3","","","","Y","1","","","","","","99","","00","","","","9","2","00119433","08"
"2023067512","02","1","4631 SATURN ST","","LOS ANGELES","CA","90017","FLAWLESS DIAMOND LOGISTICS","4245585327","026000","","","","","N","","","","","","","99","","00","","","","1","1","03255853","09"
"2023054766","03","1","446 HARLEYSVILLE PIKE","","HARLEYSVILLE","PA","18964","BERGEY'S GMC INC","8554474684","080000","","","","","N","","","","","","","99","","00","","","","1","1","01296119","08"
"2023072996","02","8","3000 ORTHODOX ST","","PHILA","PA","19137","MAT BUS CORP","2153830470","999999","","","","","N","","","","","","","","","00","","","","1","2","02643668","12"
"2023105603","03","0","725 OPPORTUNITY DR","","SAINT CLOUD","MN","56301","ATS INC","3202557400","080000","","","","","N","","","","","","","","","00","","","","1","2","00606920","08"
"2024002394","05","1","11295 LEMONT RD","","LEMONT","IL","60439","ALTEX TRANSPORTATION INC","9163728402","","","","","","N","","","","","","","","","00","","","","1","1","01277903","08"
"2023005505","05","1","300 WEIDMANSVILLE RD","","EPHRATA","PA","17522","SPRINGSIDE TRUCKING LLC","7174719356","018500","","","","","N","","","","","","","","","00","","","","1","2","00972236","08"
"2023090068","02","3","800 INTERCHANGE ROAD","","LEHIGHTON","PA","18235","TORCO SUPPLY CO. INC.","6103779733","025500","2","","","","Y","1","","","","","","99","","00","","","","9","1","01383791","03"
"2023026891","05","1","240 MILL RD","","EDISON","NJ","08817","SVI TRANSPORT","6465914862","","","","","","N","","","","","","","01","","00","","","","1","2","03305809","06"
"2023046496","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4124422000","026000","","","","","N","","","","","","","02","A-00976060","00","","","","2","1","","13"
"2023089858","05","98","600 W TROY AVE STE C","","INDIANAPOLIS","IN","46225","ANAKH TRANSPORT INC","3174069999","080000","","","","","N","","","","","","","02","","00","","","","1","1","03261580","08"
"2023089858","05","98","1900 POLARIS PKWY SUITE 450","","COLUMBUS","OH","43240","JORDAN HOLDINGS INC","8889190092","080000","","","","","N","","","","","","","02","","00","","","","1","2","01351000","08"
"2023021330","99","98","2740 N MAYFAIR AVE","","SPRINGFIELD","MO","65803","NEW PRIME INC","4178660001","080000","","","","","N","","","","","","","02","A-9999999","00","","","","2","2","00003706","08"
"2024005417","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","9","2","","13"
"2023068935","99","99","UNK","","PHILA","PA","99999","EARTHA CONSTRUCTION CO LLC","9999999999","016000","","","","","","","","","","","","","","00","","","","9","4","","99"
"2023073088","05","11","1200 HOOVER AVE","","ALLENTOWN","PA","18109","US FOODS","8004410998","080000","","","","","N","","","","","","","","","00","","","","1","2","00358597","08"
"2023091188","05","98","12225 GRESHAM RD","","TITUSVILLE","PA","16354","HASBROUCK","8148271721","080000","","","","","N","","","","","","","01","","00","","","","2","1","02181718","08"
"2023109868","05","3","210 ESSEX AVE E","","AVENEL","NJ","07001","DANA TRANSPORT INC","7327509100","080000","","","","","N","","","","","","","01","","00","","","","2","2","00326390","08"
"2023082707","04","2","68423 ADOLPH ST","","CARROLL","OH","43112","ELV ENERGY SERVICES INC","3042183219","080027","","","","","N","","","","","","","02","","00","","","","3","1","03864549","04"
"2023094093","04","4","1501 PONTIAC DR","","EXPORT","PA","15632","WA PETRAKIS","7245757817","080000","","","","","N","","","","","","","02","A-8919939","00","","","","2","2","02338985","04"
"2023097131","99","99","1900 MURRAY STREET","","SIOUX CITY","IA","51111","DARLING INGREDIENTS INC","7122587524","999999","","","","","","","","","","","","99","999999","00","","","","9","2","99999999","99"
"2023103229","02","1","2675 MORGANTOWN ROAD","","READING","PA","19607","PENSKE","7173941175","012500","","","","","N","","","","","","","02","0","00","","","","1","2","00327574","03"
"2023009549","05","3","2405 DANLEY AVE","","TYLER","TX","75701","IXCHEL MARIE LLC","9033932809","080000","","","","","N","","","","","","","01","","00","","","","1","2","03598680","09"
"2023049111","04","98","905 175TH ST #3SW","","HOMEWOOD","IL","60430","TRUCKS LLC","3127243292","400000","","","","","N","","","","","","","02","","00","","","","1","4","00253013","08"
"2023068392","02","3","505 E MAIN ST","","NEW HOLLAND","PA","17557","LITTLE STREAM AUTO RENTALS LLC","7178305778","","","","","","N","","","","","","","99","","00","","","","9","2","","03"
"2023099725","02","1","14002 E 21ST ST STE 1500","","TULSA","OK","74134","EAN HOLDINGS LLC","9184016000","026000","","","","","N","","","","","","","99","","00","","","","1","2","09999999","03"
"2023091654","02","1","14002 E 21ST STREET","","TULSA","OK","74134","EAN HOLDINGS LLC","9184016163","025999","","","","","N","","","","","","","99","53412587","00","","","","1","1","02131818","03"
"2023010445","02","1","251 FACTORY ST","","HANOVER","PA","17331","LIFE SOURCE WATTER","8774952782","026000","","","","","N","","","","","","","","0","00","","","","1","2","00000000","03"
"2023026378","05","10","10705 STATE ROUTE 44","","WATSONTOWN","PA","17777","SENSENIG TRANSPORTATION INC","5708383838","082000","","","","","N","","","","","","Y","02","","03","","","","9","1","00443144","06"
"2023026378","05","1","1100 N HARVESTER RD","","WEST CHICAGO","IL","60185","CIC TRUCKING LLC","6302316500","080000","","","","","N","","","","","","","","","00","","","","1","2","00831047","06"
"2023045993","02","1","300 FOW AVE","","SWEDESBORO","NJ","08085","LEOPARD USA CORPORATION DBA OCEA","8562418882","026000","","","","","N","","","","","","","01","","00","","","","1","1","02373769","03"
"2023030727","02","1","1050 SWEDESFORD RD","","BERWYN","PA","19312","PECO ENERGY COMPANY","6106487760","025500","","","","","N","","","","","","","","","00","","","","1","1","00006610","09"
"2023035631","99","99","UNK","","UNK","PA","99999","THE CAR DOC 1 INC","9999999999","011500","","","","","","","","","","","","","","00","","","","9","1","","99"
"2024003663","05","99","1000 SOUT SECOND ST PO BOX 471","","SUNBURY","PA","17801","WEIS TRANSPORTATION LLC","5702864571","050000","","","","","N","","","","","","","01","","00","","","","2","2","00990024","08"
"2024003663","05","98","2026 N BROADWAY ST","","NEW ULM","MN","56073","WATERSTREET ENTERPRISES, LLC","8008525053","046350","","","","","N","","","","","","","02","","00","","","","9","3","00116455","04"
"2023009566","","1","20 WEST END AVE","","NEWARK","NJ","07106","LAWRENCE CONSTRUCTION","9084222220","","","","","","N","","","","","","","","","00","","","","9","1","00536244","09"
"2023054212","05","6","1750 E GOLF ROAD STE 212","","SCHAUMBURG","IL","60173","MODENA FREIGHT","3123003202","080000","","","","","N","","","","","","","","","00","","","","2","2","03584676","08"
"2023093471","05","11","104 WEST HIGH STREET","","TERRELL","TX","75160","KLB EAST LLC","7174450303","080000","","","","","N","","","","","","","","","00","","","","9","1","03383088","08"
"2023085550","99","0","510 INDUSTRIAL DR","","LEWISBERRY","PA","17339","FEDEX","7177795109","015000","","","","","N","","","","","","","02","","00","","","","9","1","00265752","08"
"2023088179","99","8","112 EAST BROAD STREET PO BOX 5","","TRUMBAUERSVILLE","PA","18970","PARAGON TRANSIT","9999999999","","","","","","","","","","","","","99","","00","","","","4","2","","12"
"2023059663","02","3","78","SUEDBERG ROAD","PINE GROVE","PA","17963","PA STATE TOWING AND RECOVERY","5702153713","026000","","","","","N","","","","","","","02","1184284","00","","","","1","3","03543882","03"
"2023003886","03","1","798 EKASTOWN RD","","SARVER","PA","16055","W L ROENIGK","7249960945","","","","","","N","","","","","","","99","","00","","","","9","2","","04"
"2023032859","03","1","1400 CANDELARIA RD NE","","ALBUQUERQUE","NM","87107","PENSKE LEASING AND RENTAL COMP","3232098024","","","","","","N","","","","","","","99","","00","","","","9","1","","04"
"2023049496","03","98","3901 W BROAD ST","","RICHMOND","VA","23230","ESTES EXPRESS LINES","8045602230","050000","4","2","","","Y","1","1","","","","","02","","00","","","","1","1","00121018","08"
"2023083759","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15207","PORT AUTHORITY ALLEGHENY COUNTY","4124422000","","","","","","N","","","","","","","99","A-00976060","00","","","","2","2","","13"
"2023102640","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15223","PORT AUTHORITY OF ALLEGHENY CO.","4124422000","","","","","","N","","","","","","","01","A-00976060","00","","","","2","2","","13"
"2023020328","03","4","803 MASSEY CHURCH RD","","SMYRNA","DE","19977","C T MORRIS TRUCKING, INC","3026532506","073000","","","","","N","","","","","","","","","00","","","","1","1","00248488","04"
"2023054179","03","98","4555 HOLLINS FERRY ROAD","","BALTIMORE","MD","21227","COWAN TRANSPORT HOLDINGS LLC","8002315266","080000","","","","","N","","","","","","","","","00","","","","9","2","00054880","04"
"2023060457","02","3","2212 BLACKHORSE DR","","WARRINGTON","PA","18976","MKT LOGISTICS","6094244905","011000","","","","","N","","","","","","","","","00","","","","1","1","04054105","03"
"2023107896","03","3","1623 MIDDLE ROAD","","GIBSONIA","PA","15044","ARI FLEET LT ROADSAFE TRAFFIC LP","4128071394","016000","","","","","N","","","","","","","02","","00","","","","4","2","00717663","04"
"2023009008","03","3","1912 REILLY RD","","PHILADELPHIA","PA","19115","AD EXPRESS TRUCKING LLC","2158171251","018350","","","","","N","","","","","","","02","","00","","","","1","1","03066495","08"
"2023006954","02","8","470 A. SOUTH STATE ST.","","NEWTOWN","PA","18940","DURHAM SCHOOL SERVICES","2678196332","","","","","","","","","","","","","99","","00","","","","9","1","","12"
"2023034963","05","1","923 DISSTON ST","","PHILADELPHIA","PA","19111","LACOSTA EXPRESS LLC","2672597668","080000","","","","","N","","","","","","","","","00","","","","1","1","03140758","08"
"2023070248","99","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","080000","","","","","N","","","","","","","99","","00","","","","9","2","00999999","08"
"2023085310","02","8","1234 MARKET STREET","","PHILADELPHIA","PA","19107","SOUTHEASTERN PENNSYLVANIA TRAN","2675003384","044004","","","","","N","","","","","","","02","","00","","","","4","2","10285184","15"
"2023088328","02","1","1821 BEAVER AVE","","PITTSBURGH","PA","15233","UNITED PARCEL SERVICE INC","9999999999","","","","","","N","","","","","","","99","","00","","","","9","3","","03"
"2023022056","03","1","136 SAW MILL RD.","","ELIZABETHTOWN","PA","170228983","MIKE G TRUCKING","7177668000","080000","","","","","N","","","","","","","02","","00","","","","2","1","01632191","08"
"2023042659","03","7","100 S BROAD ST 3RD FL","","PHILA","PA","19110","CITY OF PHILADELPHIA","2156852642","060000","","","","","N","","","","","","","","","00","","","","4","1","","09"
"2023040044","99","98","481 FAUST RD","","SINKING SPRING","PA","19608","VICARI 7 INC T/A PAUL TREE SRV","9999999999","999999","","","","","","","","","","","","99","","00","","","","9","2","","98"
"2023071460","02","1","25361 COMMERCENTER DRIVE SUTE","","LAKE FOREST","CA","92630","TEMCO LOGISTICS","7145520915","026000","","","","","N","","","","","","","","","00","","","","1","1","02714701","03"
"2023106840","05","1","818 W NORTH ST","","PLAINFIELD","WI","54966","PLAINFIELD TRUCKING INC","7173356375","017500","","","","","N","","","","","","","99","","00","","","","4","1","00074496","08"
"2023095982","02","4","502 EASTVIEW DRIVE","","IRWIN","PA","15642","4 SURE CONTRACTING & EXCAVATING","4129160378","019500","","","","","N","","","","","","","01","","00","","","","2","2","03867804","02"
"2023042633","03","1","1000 FEDEX DR","","MOON TWP","PA","15108","FEDEX GROUND PACKAGE SYSTEM","8004633339","080000","","","","","N","","","","","","","02","","00","","","","1","1","00265752","08"
"2023032453","05","1","2501 N 11TH ST","","OMAHA","NE","68110","TRANSPEC LEASING INC","5314444858","034000","","","","","N","","","","","","","","","00","","","","1","1","00193227","08"
"2023037679","02","0","6845 MARSHALL ROAD","","UPPER DARBY","PA","19082","MARIKO TOWING AND REPAIRS","6105867554","","","","","","N","","","","","","","","9999999","00","","","","9","2","00999999","02"
"2023103530","99","3","PO BOX 101","","PENTRESS","WV","26544","CECIL EQUIPMENT LLC","3048167829","030000","","","","","N","","","","","","","99","","00","","","","9","2","00952860","00"
"2023110701","05","1","7101 W 17TH ST","","GARY","IN","46406","SCHNEIDER","8005586767","040000","","","","","N","","","","","","","02","","00","","","","1","1","00264184","08"
"2023110701","05","4","201 HEPBURN ST","","WILLIAMSPORT","PA","17701","STAIMAN","5703239494","075000","","","","","N","","","","","","","02","","00","","","","2","2","00956230","06"
"2023017565","02","1","255 BUSINESS CENTER DR","","HORSHAM","PA","19044","STROEHMANN LINE HAUL LP (BIMBO)","4844081652","019500","","","","","N","","","","","","","","","00","","","","9","1","00665959","03"
"2023010189","99","0","98 S ENOLA DR","","ENOLA","PA","17025","EAST PENNBORO TOWNSHIP","9999999999","018000","","","","","N","","","","","","","","","00","","","","9","2","","05"
"2023039242","02","98","7701 INDEPENDENCE AVENUE","","KANSAS CITY","MO","64125","CUSTOM TRUCK ONE SOURCE, INC","8554002268","","","","","","N","","","","","","","01","","00","","","","1","1","01233064","02"
"2023050834","04","99","415 SAXONBURG BLVD","","SAXONBURG","PA","16056","DON MARTIN TRUCKING DIVISION","7243523104","073280","","","","","N","","","","","","","99","A00115051","00","","","","9","2","00075790","99"
"2023088963","03","1","2675 MORGANTOWN ROAD","","READING","PA","19607","PENSKE LOGISTICS LLC","6107756000","030000","","","","","N","","","","","","","02","","00","","","","2","1","00268015","08"
"2023080643","03","7","1224 HAYES BOULEVARD","","BRISTOL","PA","19007","WASTE MANAGEMENT OF DELAWARE VAL","8008695566","073280","","","","","N","","","","","","","","","00","","","","1","1","00344050","04"
"2023028878","03","4","5181 LINCOLN HIGHWAY","","GAP","PA","17527","SITE PREPARATIONS LLC","7179897495","080000","","","","","N","","","","","","","99","","00","","","","9","1","02549178","04"
"2023028878","02","3","550 COMPASS ROAD","","HONEY BROOK","PA","19344","DECK CRAFT PLUS","6102733317","014000","","","","","N","","","","","","","","","00","","","","9","5","01560608","03"
"2023054342","99","99","116 W. CHESTNUT ST","","EPHRATA","PA","17522","WENRICH PAINTING INC","7177382738","999999","","","","","","","","","","","","02","","00","","","","9","1","","99"
"2023054342","05","1","4402 SW 44TH STREET","","OKLAHOMA CITY","OK","73119","US XPRESS","8002516211","080000","","","","","N","","","","","","","01","","00","","","","1","2","00303024","08"
"2023096983","02","6","6508 W FW MARKS DR","","GREENFIELD","IN","46140","CARVANA LLC","8003334554","026000","","","","","N","","","","","","","02","","00","","","","1","2","02386128","03"
"2023097970","05","3","6115 SW LELAND AVENUE","","DES MOINES","IA","50321","TMC","8002472460","999999","","","","","N","","","","","","","01","","00","","","","1","2","00087409","06"
"2023058018","04","4","213 CASHDOLLAR ROAD","","MARS","PA","16046","WALSH CONTRACTING TRAVIS WALSH","7245840138","080000","","","","","N","","","","","","","01","","00","","","","2","1","03112899","06"
"2024007913","05","2","135 BENTZ MILL RD","","EAST BERLIN","PA","17316","YORK CONCRETE LLC","7174328403","080000","","","","","N","","","","","","","99","","00","","","","1","1","03125345","08"
"2024007913","05","1","1000 SEMMES AVE","","RICHMOND","VA","23218","TFORCE FREIGHT INC","8042318000","080000","","","","","N","","","","","","","99","","00","","","","1","3","00121058","08"
"2023004860","02","1","UNKNOWN","","UNKNOWN","ZZ","99999-9999","UNKNOWN","9999999999","","","","","","N","","","","","","","01","","00","","","","9","2","00999999","09"
"2023009040","99","99","401 RT 61 S P O BOX 559","","SCHUYKL HAVN","PA","17972","ASH RESOURCES INC","5702944501","","","","","","","","","","","","","","","00","","","","9","2","","99"
"2023032776","03","1","2200 FORWARD DR","","HARRISON","AZ","72601","FEDEX","8148820601","080000","","","","","N","","","","","","","01","","00","","","","1","2","00239039","08"
"2023069533","03","4","17TH & ARSENAL BLVD","","HARRISBURG","PA","17120","PENNDOT","8147553580","058400","","","","","N","","","","","","","01","","00","","","","3","2","09355077","04"
"2023053041","99","1","3721 7TH ST W","","LEHIGH ACRES","FL","33971-0000","DEN TRANSPORT LLC","2392865192","035000","","","","","N","","","","","","","01","","00","","","","9","1","03545632","08"
"2023079837","02","1","414 SHOEMAKER ST","","SWOYERSVILLE","PA","18704-2033","BAYOS","5702879449","000020","","","","","N","","","","","","","01","","00","","","","2","1","04464559","03"
"2023005508","03","1","916 LIPPINCOTT RD","","DURHAM","NC","27703-6522","SIMPLE SHIPPING LLC","9195598036","","","","","","N","","","","","","","01","","00","","","","1","1","03813538","06"
"2023041084","99","5","1055 SUGAR RUN ROAD","","WAYNESBURG","PA","15370","J D ENTERPRISE","7243506310","080000","","","","","N","","","","","","","02","","00","","","","1","2","00190967","08"
"2023072872","02","1","757 KOHN STREET","","NORRISTOWN","PA","19401","MORABITO BAKING CO","8005257747","012300","","","","","N","","","","","","","01","","00","","","","9","1","00300991","98"
